"annotator_id","kmeans_cluster"
"Annotator_476","2"
"Annotator_477","2"
"Annotator_27","2"
"Annotator_473","1"
"Annotator_474","2"
"Annotator_475","2"
"Annotator_476","2"
"Annotator_477","2"
"Annotator_27","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_331","2"
"Annotator_686","4"
"Annotator_687","2"
"Annotator_688","2"
"Annotator_689","2"
"Annotator_690","3"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_331","2"
"Annotator_686","4"
"Annotator_687","2"
"Annotator_688","2"
"Annotator_689","2"
"Annotator_690","3"
"Annotator_567","2"
"Annotator_568","2"
"Annotator_569","2"
"Annotator_570","1"
"Annotator_190","3"
"Annotator_571","4"
"Annotator_567","2"
"Annotator_568","2"
"Annotator_569","2"
"Annotator_570","1"
"Annotator_190","3"
"Annotator_571","4"
"Annotator_385","1"
"Annotator_657","2"
"Annotator_658","2"
"Annotator_659","2"
"Annotator_660","4"
"Annotator_661","2"
"Annotator_691","2"
"Annotator_692","2"
"Annotator_693","4"
"Annotator_694","1"
"Annotator_695","2"
"Annotator_696","2"
"Annotator_691","2"
"Annotator_692","2"
"Annotator_693","4"
"Annotator_694","1"
"Annotator_695","2"
"Annotator_696","2"
"Annotator_572","2"
"Annotator_573","2"
"Annotator_574","2"
"Annotator_575","2"
"Annotator_576","2"
"Annotator_577","2"
"Annotator_599","2"
"Annotator_600","2"
"Annotator_601","2"
"Annotator_602","4"
"Annotator_603","3"
"Annotator_604","2"
"Annotator_697","2"
"Annotator_698","2"
"Annotator_699","2"
"Annotator_700","2"
"Annotator_701","2"
"Annotator_702","2"
"Annotator_697","2"
"Annotator_698","2"
"Annotator_699","2"
"Annotator_700","2"
"Annotator_701","2"
"Annotator_702","2"
"Annotator_531","2"
"Annotator_532","2"
"Annotator_533","2"
"Annotator_534","2"
"Annotator_535","2"
"Annotator_536","2"
"Annotator_403","2"
"Annotator_404","2"
"Annotator_405","2"
"Annotator_406","2"
"Annotator_407","2"
"Annotator_408","2"
"Annotator_605","2"
"Annotator_606","2"
"Annotator_607","1"
"Annotator_608","4"
"Annotator_609","3"
"Annotator_610","2"
"Annotator_543","2"
"Annotator_544","2"
"Annotator_545","1"
"Annotator_546","4"
"Annotator_547","2"
"Annotator_548","4"
"Annotator_543","2"
"Annotator_544","2"
"Annotator_545","1"
"Annotator_546","4"
"Annotator_547","2"
"Annotator_548","4"
"Annotator_187","2"
"Annotator_635","2"
"Annotator_636","1"
"Annotator_637","2"
"Annotator_130","3"
"Annotator_638","2"
"Annotator_584","2"
"Annotator_585","2"
"Annotator_586","1"
"Annotator_587","2"
"Annotator_588","2"
"Annotator_589","2"
"Annotator_623","3"
"Annotator_624","2"
"Annotator_625","2"
"Annotator_626","2"
"Annotator_627","2"
"Annotator_628","2"
"Annotator_461","2"
"Annotator_462","2"
"Annotator_463","2"
"Annotator_464","4"
"Annotator_465","2"
"Annotator_466","2"
"Annotator_639","4"
"Annotator_640","2"
"Annotator_641","2"
"Annotator_642","4"
"Annotator_643","2"
"Annotator_644","4"
"Annotator_645","2"
"Annotator_646","3"
"Annotator_647","2"
"Annotator_648","4"
"Annotator_649","2"
"Annotator_650","2"
"Annotator_403","2"
"Annotator_404","2"
"Annotator_405","2"
"Annotator_406","2"
"Annotator_407","2"
"Annotator_408","2"
"Annotator_549","4"
"Annotator_550","4"
"Annotator_551","2"
"Annotator_552","2"
"Annotator_553","2"
"Annotator_554","4"
"Annotator_455","2"
"Annotator_456","2"
"Annotator_457","2"
"Annotator_458","2"
"Annotator_459","2"
"Annotator_460","2"
"Annotator_467","2"
"Annotator_468","2"
"Annotator_469","2"
"Annotator_470","3"
"Annotator_471","2"
"Annotator_472","3"
"Annotator_629","2"
"Annotator_630","2"
"Annotator_631","1"
"Annotator_632","2"
"Annotator_633","2"
"Annotator_634","2"
"Annotator_473","1"
"Annotator_474","2"
"Annotator_475","2"
"Annotator_476","2"
"Annotator_477","2"
"Annotator_27","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_668","1"
"Annotator_669","2"
"Annotator_670","2"
"Annotator_671","2"
"Annotator_672","2"
"Annotator_673","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_473","1"
"Annotator_474","2"
"Annotator_475","2"
"Annotator_476","2"
"Annotator_477","2"
"Annotator_27","2"
"Annotator_431","1"
"Annotator_432","2"
"Annotator_433","2"
"Annotator_434","2"
"Annotator_435","3"
"Annotator_436","2"
"Annotator_443","4"
"Annotator_444","4"
"Annotator_445","2"
"Annotator_446","2"
"Annotator_447","2"
"Annotator_448","2"
"Annotator_461","2"
"Annotator_462","2"
"Annotator_463","2"
"Annotator_464","4"
"Annotator_465","2"
"Annotator_466","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_668","1"
"Annotator_669","2"
"Annotator_670","2"
"Annotator_671","2"
"Annotator_672","2"
"Annotator_673","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_668","1"
"Annotator_669","2"
"Annotator_670","2"
"Annotator_671","2"
"Annotator_672","2"
"Annotator_673","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_668","1"
"Annotator_669","2"
"Annotator_670","2"
"Annotator_671","2"
"Annotator_672","2"
"Annotator_673","2"
"Annotator_478","2"
"Annotator_479","4"
"Annotator_480","1"
"Annotator_481","2"
"Annotator_482","2"
"Annotator_483","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_680","2"
"Annotator_681","2"
"Annotator_682","4"
"Annotator_683","4"
"Annotator_684","2"
"Annotator_685","2"
"Annotator_531","2"
"Annotator_532","2"
"Annotator_533","2"
"Annotator_534","2"
"Annotator_535","2"
"Annotator_536","2"
"Annotator_187","2"
"Annotator_635","2"
"Annotator_636","1"
"Annotator_637","2"
"Annotator_130","3"
"Annotator_638","2"
"Annotator_623","3"
"Annotator_624","2"
"Annotator_625","2"
"Annotator_626","2"
"Annotator_627","2"
"Annotator_628","2"
"Annotator_431","1"
"Annotator_432","2"
"Annotator_433","2"
"Annotator_434","2"
"Annotator_435","3"
"Annotator_436","2"
"Annotator_437","2"
"Annotator_438","2"
"Annotator_439","2"
"Annotator_440","2"
"Annotator_441","2"
"Annotator_442","2"
"Annotator_443","4"
"Annotator_444","4"
"Annotator_445","2"
"Annotator_446","2"
"Annotator_447","2"
"Annotator_448","2"
"Annotator_645","2"
"Annotator_646","3"
"Annotator_647","2"
"Annotator_648","4"
"Annotator_649","2"
"Annotator_650","2"
"Annotator_455","2"
"Annotator_456","2"
"Annotator_457","2"
"Annotator_458","2"
"Annotator_459","2"
"Annotator_460","2"
"Annotator_265","2"
"Annotator_709","4"
"Annotator_710","2"
"Annotator_711","4"
"Annotator_712","2"
"Annotator_713","2"
"Annotator_629","2"
"Annotator_630","2"
"Annotator_631","1"
"Annotator_632","2"
"Annotator_633","2"
"Annotator_634","2"
"Annotator_629","2"
"Annotator_630","2"
"Annotator_631","1"
"Annotator_632","2"
"Annotator_633","2"
"Annotator_634","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_617","2"
"Annotator_618","4"
"Annotator_619","2"
"Annotator_620","2"
"Annotator_621","2"
"Annotator_622","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_651","2"
"Annotator_652","4"
"Annotator_653","4"
"Annotator_654","1"
"Annotator_655","3"
"Annotator_656","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_674","4"
"Annotator_675","4"
"Annotator_676","2"
"Annotator_677","2"
"Annotator_678","2"
"Annotator_679","2"
"Annotator_561","2"
"Annotator_562","2"
"Annotator_563","2"
"Annotator_564","2"
"Annotator_565","4"
"Annotator_566","4"
"Annotator_561","2"
"Annotator_562","2"
"Annotator_563","2"
"Annotator_564","2"
"Annotator_565","4"
"Annotator_566","4"
"Annotator_391","2"
"Annotator_392","4"
"Annotator_393","2"
"Annotator_394","1"
"Annotator_395","2"
"Annotator_396","4"
"Annotator_391","2"
"Annotator_392","4"
"Annotator_393","2"
"Annotator_394","1"
"Annotator_395","2"
"Annotator_396","4"
"Annotator_43","1"
"Annotator_596","4"
"Annotator_597","2"
"Annotator_598","2"
"Annotator_172","1"
"Annotator_333","1"
"Annotator_43","1"
"Annotator_596","4"
"Annotator_597","2"
"Annotator_598","2"
"Annotator_172","1"
"Annotator_333","1"
"Annotator_508","2"
"Annotator_509","2"
"Annotator_510","1"
"Annotator_511","2"
"Annotator_512","4"
"Annotator_513","4"
"Annotator_385","1"
"Annotator_657","2"
"Annotator_658","2"
"Annotator_659","2"
"Annotator_660","4"
"Annotator_661","2"
"Annotator_691","2"
"Annotator_692","2"
"Annotator_693","4"
"Annotator_694","1"
"Annotator_695","2"
"Annotator_696","2"
"Annotator_662","2"
"Annotator_663","2"
"Annotator_664","2"
"Annotator_665","2"
"Annotator_666","2"
"Annotator_667","4"
"Annotator_525","2"
"Annotator_526","2"
"Annotator_527","2"
"Annotator_528","2"
"Annotator_529","2"
"Annotator_530","2"
"Annotator_525","2"
"Annotator_526","2"
"Annotator_527","2"
"Annotator_528","2"
"Annotator_529","2"
"Annotator_530","2"
"Annotator_537","2"
"Annotator_538","2"
"Annotator_539","1"
"Annotator_540","4"
"Annotator_541","2"
"Annotator_542","2"
"Annotator_714","4"
"Annotator_715","2"
"Annotator_716","4"
"Annotator_717","2"
"Annotator_718","2"
"Annotator_719","2"
"Annotator_484","2"
"Annotator_485","2"
"Annotator_486","4"
"Annotator_487","2"
"Annotator_488","2"
"Annotator_489","2"
"Annotator_437","2"
"Annotator_438","2"
"Annotator_439","2"
"Annotator_440","2"
"Annotator_441","2"
"Annotator_442","2"
"Annotator_449","2"
"Annotator_450","2"
"Annotator_451","1"
"Annotator_452","2"
"Annotator_453","1"
"Annotator_454","2"
"Annotator_720","2"
"Annotator_721","2"
"Annotator_722","1"
"Annotator_723","2"
"Annotator_724","2"
"Annotator_725","2"
"Annotator_467","2"
"Annotator_468","2"
"Annotator_469","2"
"Annotator_470","3"
"Annotator_471","2"
"Annotator_472","3"
"Annotator_437","2"
"Annotator_438","2"
"Annotator_439","2"
"Annotator_440","2"
"Annotator_441","2"
"Annotator_442","2"
"Annotator_555","2"
"Annotator_556","2"
"Annotator_557","2"
"Annotator_558","2"
"Annotator_559","2"
"Annotator_560","4"
"Annotator_555","2"
"Annotator_556","2"
"Annotator_557","2"
"Annotator_558","2"
"Annotator_559","2"
"Annotator_560","4"
"Annotator_561","2"
"Annotator_562","2"
"Annotator_563","2"
"Annotator_564","2"
"Annotator_565","4"
"Annotator_566","4"
"Annotator_490","2"
"Annotator_491","4"
"Annotator_492","2"
"Annotator_493","2"
"Annotator_494","2"
"Annotator_495","2"
"Annotator_502","2"
"Annotator_503","4"
"Annotator_504","1"
"Annotator_505","2"
"Annotator_506","2"
"Annotator_507","2"
"Annotator_43","1"
"Annotator_596","4"
"Annotator_597","2"
"Annotator_598","2"
"Annotator_172","1"
"Annotator_333","1"
"Annotator_43","1"
"Annotator_596","4"
"Annotator_597","2"
"Annotator_598","2"
"Annotator_172","1"
"Annotator_333","1"
"Annotator_572","2"
"Annotator_573","2"
"Annotator_574","2"
"Annotator_575","2"
"Annotator_576","2"
"Annotator_577","2"
"Annotator_397","2"
"Annotator_398","2"
"Annotator_399","2"
"Annotator_400","2"
"Annotator_401","2"
"Annotator_402","3"
"Annotator_514","2"
"Annotator_515","2"
"Annotator_516","2"
"Annotator_517","2"
"Annotator_518","2"
"Annotator_519","2"
"Annotator_599","2"
"Annotator_600","2"
"Annotator_601","2"
"Annotator_602","4"
"Annotator_603","3"
"Annotator_604","2"
"Annotator_697","2"
"Annotator_698","2"
"Annotator_699","2"
"Annotator_700","2"
"Annotator_701","2"
"Annotator_702","2"
"Annotator_543","2"
"Annotator_544","2"
"Annotator_545","1"
"Annotator_546","4"
"Annotator_547","2"
"Annotator_548","4"
"Annotator_714","4"
"Annotator_715","2"
"Annotator_716","4"
"Annotator_717","2"
"Annotator_718","2"
"Annotator_719","2"
"Annotator_549","4"
"Annotator_550","4"
"Annotator_551","2"
"Annotator_552","2"
"Annotator_553","2"
"Annotator_554","4"
"Annotator_549","4"
"Annotator_550","4"
"Annotator_551","2"
"Annotator_552","2"
"Annotator_553","2"
"Annotator_554","4"
"Annotator_449","2"
"Annotator_450","2"
"Annotator_451","1"
"Annotator_452","2"
"Annotator_453","1"
"Annotator_454","2"
"Annotator_611","2"
"Annotator_612","2"
"Annotator_613","2"
"Annotator_614","4"
"Annotator_615","2"
"Annotator_616","2"
"Annotator_611","2"
"Annotator_612","2"
"Annotator_613","2"
"Annotator_614","4"
"Annotator_615","2"
"Annotator_616","2"
"Annotator_461","2"
"Annotator_462","2"
"Annotator_463","2"
"Annotator_464","4"
"Annotator_465","2"
"Annotator_466","2"
"Annotator_561","2"
"Annotator_562","2"
"Annotator_563","2"
"Annotator_564","2"
"Annotator_565","4"
"Annotator_566","4"
"Annotator_561","2"
"Annotator_562","2"
"Annotator_563","2"
"Annotator_564","2"
"Annotator_565","4"
"Annotator_566","4"
"Annotator_43","1"
"Annotator_596","4"
"Annotator_597","2"
"Annotator_598","2"
"Annotator_172","1"
"Annotator_333","1"
"Annotator_691","2"
"Annotator_692","2"
"Annotator_693","4"
"Annotator_694","1"
"Annotator_695","2"
"Annotator_696","2"
"Annotator_572","2"
"Annotator_573","2"
"Annotator_574","2"
"Annotator_575","2"
"Annotator_576","2"
"Annotator_577","2"
"Annotator_514","2"
"Annotator_515","2"
"Annotator_516","2"
"Annotator_517","2"
"Annotator_518","2"
"Annotator_519","2"
"Annotator_662","2"
"Annotator_663","2"
"Annotator_664","2"
"Annotator_665","2"
"Annotator_666","2"
"Annotator_667","4"
"Annotator_697","2"
"Annotator_698","2"
"Annotator_699","2"
"Annotator_700","2"
"Annotator_701","2"
"Annotator_702","2"
"Annotator_605","2"
"Annotator_606","2"
"Annotator_607","1"
"Annotator_608","4"
"Annotator_609","3"
"Annotator_610","2"
"Annotator_537","2"
"Annotator_538","2"
"Annotator_539","1"
"Annotator_540","4"
"Annotator_541","2"
"Annotator_542","2"
"Annotator_543","2"
"Annotator_544","2"
"Annotator_545","1"
"Annotator_546","4"
"Annotator_547","2"
"Annotator_548","4"
"Annotator_409","2"
"Annotator_410","2"
"Annotator_411","2"
"Annotator_412","2"
"Annotator_413","2"
"Annotator_414","2"
"Annotator_703","2"
"Annotator_704","2"
"Annotator_705","1"
"Annotator_706","4"
"Annotator_707","2"
"Annotator_708","2"
"Annotator_590","2"
"Annotator_591","4"
"Annotator_592","2"
"Annotator_593","1"
"Annotator_594","2"
"Annotator_595","3"
"Annotator_415","2"
"Annotator_416","2"
"Annotator_417","2"
"Annotator_418","4"
"Annotator_340","1"
"Annotator_419","2"
"Annotator_623","3"
"Annotator_624","2"
"Annotator_625","2"
"Annotator_626","2"
"Annotator_627","2"
"Annotator_628","2"
"Annotator_623","3"
"Annotator_624","2"
"Annotator_625","2"
"Annotator_626","2"
"Annotator_627","2"
"Annotator_628","2"
"Annotator_623","3"
"Annotator_624","2"
"Annotator_625","2"
"Annotator_626","2"
"Annotator_627","2"
"Annotator_628","2"
"Annotator_431","1"
"Annotator_432","2"
"Annotator_433","2"
"Annotator_434","2"
"Annotator_435","3"
"Annotator_436","2"
"Annotator_473","1"
"Annotator_474","2"
"Annotator_475","2"
"Annotator_476","2"
"Annotator_477","2"
"Annotator_27","2"
"Annotator_391","2"
"Annotator_392","4"
"Annotator_393","2"
"Annotator_394","1"
"Annotator_395","2"
"Annotator_396","4"
"Annotator_385","1"
"Annotator_657","2"
"Annotator_658","2"
"Annotator_659","2"
"Annotator_660","4"
"Annotator_661","2"
"Annotator_514","2"
"Annotator_515","2"
"Annotator_516","2"
"Annotator_517","2"
"Annotator_518","2"
"Annotator_519","2"
"Annotator_520","2"
"Annotator_521","2"
"Annotator_522","1"
"Annotator_523","2"
"Annotator_524","2"
"Annotator_117","1"
"Annotator_525","2"
"Annotator_526","2"
"Annotator_527","2"
"Annotator_528","2"
"Annotator_529","2"
"Annotator_530","2"
"Annotator_403","2"
"Annotator_404","2"
"Annotator_405","2"
"Annotator_406","2"
"Annotator_407","2"
"Annotator_408","2"
"Annotator_187","2"
"Annotator_635","2"
"Annotator_636","1"
"Annotator_637","2"
"Annotator_130","3"
"Annotator_638","2"
"Annotator_703","2"
"Annotator_704","2"
"Annotator_705","1"
"Annotator_706","4"
"Annotator_707","2"
"Annotator_708","2"
"Annotator_415","2"
"Annotator_416","2"
"Annotator_417","2"
"Annotator_418","4"
"Annotator_340","1"
"Annotator_419","2"
"Annotator_415","2"
"Annotator_416","2"
"Annotator_417","2"
"Annotator_418","4"
"Annotator_340","1"
"Annotator_419","2"
"Annotator_420","2"
"Annotator_296","2"
"Annotator_421","2"
"Annotator_422","2"
"Annotator_423","2"
"Annotator_424","2"
"Annotator_549","4"
"Annotator_550","4"
"Annotator_551","2"
"Annotator_552","2"
"Annotator_553","2"
"Annotator_554","4"
"Annotator_584","2"
"Annotator_585","2"
"Annotator_586","1"
"Annotator_587","2"
"Annotator_588","2"
"Annotator_589","2"
"Annotator_425","4"
"Annotator_426","2"
"Annotator_427","1"
"Annotator_428","2"
"Annotator_429","2"
"Annotator_430","3"
"Annotator_431","1"
"Annotator_432","2"
"Annotator_433","2"
"Annotator_434","2"
"Annotator_435","3"
"Annotator_436","2"
